-4.618075117468833923e-02,-5.193018168210983276e-02,-1.383212208747863770e-02,7.985027879476547241e-02,-2.794893085956573486e-02,2.659752964973449707e-03,4.438737779855728149e-02,-6.742948293685913086e-02,-2.778296917676925659e-02,3.402502089738845825e-02,2.283081412315368652e-04,-1.676356047391891479e-02,3.757222369313240051e-02,1.502545475959777832e-01,-2.064823172986507416e-03,3.973893821239471436e-03,2.415107935667037964e-02,3.766974806785583496e-02,6.165613979101181030e-02,4.850021749734878540e-02,5.507519096136093140e-02,3.729466348886489868e-02,6.141304969787597656e-03,6.467656046152114868e-02,-5.151852592825889587e-02,1.911789923906326294e-02,-5.627837777137756348e-02,5.667046457529067993e-02,-4.371296986937522888e-02,3.678336739540100098e-03,2.906619757413864136e-02,5.087479948997497559e-03,1.415306143462657928e-02,5.885894224047660828e-02,1.936334371566772461e-01,2.343666851520538330e-01,1.983089596033096313e-01,8.982482552528381348e-02,6.361225247383117676e-02,-7.258342951536178589e-02,2.107645124197006226e-01,2.107179313898086548e-01,-3.394550085067749023e-01,-2.251146137714385986e-01,-3.302753344178199768e-02,2.015321552753448486e-01,4.543118774890899658e-01,3.968234956264495850e-01,3.710939884185791016e-01,2.207875251770019531e-01,1.489969789981842041e-01,1.834006160497665405e-01,-1.979659870266914368e-02,7.887840270996093750e-03,2.918665856122970581e-02,6.180762499570846558e-02,4.872575402259826660e-03,3.985571116209030151e-02,5.810740590095520020e-02,-6.672314554452896118e-02,-1.162802428007125854e-02,9.764639288187026978e-02,2.347746491432189941e-01,1.054595187306404114e-01,2.471554130315780640e-01,3.354238867759704590e-01,2.582795023918151855e-01,6.178132295608520508e-01,2.845191657543182373e-01,2.498085349798202515e-01,4.508384466171264648e-01,3.443832695484161377e-01,-1.268781125545501709e-01,-2.811859250068664551e-01,-1.860119700431823730e-01,5.204571038484573364e-02,8.326256275177001953e-02,3.353703916072845459e-01,3.713494539260864258e-01,2.066959589719772339e-01,9.661719948053359985e-02,8.574856817722320557e-02,7.010810077190399170e-03,-4.011970013380050659e-02,3.950387239456176758e-03,-7.690845429897308350e-02,-3.716217279434204102e-01,-2.780097723007202148e-01,1.920631714165210724e-02,-1.566561013460159302e-01,3.835572302341461182e-01,8.977296352386474609e-01,4.833144247531890869e-01,-5.048734322190284729e-02,-1.056961044669151306e-01,3.006369173526763916e-01,3.107351064682006836e-01,5.751215815544128418e-01,5.977575182914733887e-01,2.532982230186462402e-01,2.078399062156677246e-01,-3.128189221024513245e-02,-1.836782693862915039e-01,-5.234492197632789612e-02,1.625278592109680176e-01,-6.359837204217910767e-02,-4.449867457151412964e-02,-7.701033353805541992e-02,-8.859413862228393555e-02,-5.016481969505548477e-03,3.842379152774810791e-02,-2.482791990041732788e-02,1.580531150102615356e-02,3.350751474499702454e-02,-2.795320451259613037e-01,-2.089496701955795288e-01,3.456327915191650391e-01,-1.001761555671691895e-01,1.221716552972793579e-01,7.953029870986938477e-02,1.356117278337478638e-01,5.346324760466814041e-04,1.035178974270820618e-01,4.169381558895111084e-01,2.661206722259521484e-01,2.710884250700473785e-02,-1.659581810235977173e-01,-2.733713686466217041e-01,-1.506921350955963135e-01,-1.653418093919754028e-01,-3.874633014202117920e-01,-1.235491484403610229e-01,-7.431397587060928345e-02,-4.957475140690803528e-02,-5.144332647323608398e-01,-4.758104383945465088e-01,-3.440985083580017090e-01,-9.243611246347427368e-03,1.867780536413192749e-01,2.250599265098571777e-01,-4.977670684456825256e-02,-1.623956859111785889e-02,-2.371876537799835205e-01,-3.789458870887756348e-01,-5.457969848066568375e-03,3.642809018492698669e-02,1.497579365968704224e-01,1.063127517700195312e-01,-1.780756115913391113e-01,-1.873559653759002686e-01,-2.347194552421569824e-01,-2.817443013191223145e-02,9.296142309904098511e-02,-5.098039284348487854e-02,-1.615502685308456421e-01,-1.288104057312011719e-02,7.947162538766860962e-02,-9.360792487859725952e-02,-4.207386076450347900e-01,-6.452568173408508301e-01,-4.784869849681854248e-01,-4.026272296905517578e-01,-4.218817055225372314e-01,-2.518637180328369141e-01,4.514295607805252075e-02,3.975940048694610596e-01,5.938342213630676270e-01,7.394626736640930176e-02,-4.301279783248901367e-03,7.074664533138275146e-02,-1.394850164651870728e-01,-2.011288516223430634e-02,1.080402880907058716e-01,1.142075434327125549e-01,5.248923972249031067e-02,-3.092560730874538422e-02,-1.309034824371337891e-01,5.455404147505760193e-02,-9.960208088159561157e-02,-1.370920389890670776e-01,-7.933562994003295898e-02,-1.902966499328613281e-01,-2.519709169864654541e-01,1.844313293695449829e-01,1.498651206493377686e-01,1.234495118260383606e-01,-2.004202269017696381e-02,-1.942855715751647949e-01,-2.238486260175704956e-01,-1.202454343438148499e-01,-1.796760410070419312e-01,-1.077174544334411621e-01,-5.409765243530273438e-01,-2.217100858688354492e-01,1.703001856803894043e-01,8.635497838258743286e-02,4.337986186146736145e-02,5.680810809135437012e-01,7.663930207490921021e-02,-1.757214069366455078e-01,-2.727455794811248779e-01,-2.742265760898590088e-01,1.461692601442337036e-01,3.828778490424156189e-02,2.462548203766345978e-02,-1.294283270835876465e-01,-1.237336695194244385e-01,-3.845987096428871155e-02,-1.983063295483589172e-02,-1.209195181727409363e-01,-7.631198503077030182e-03,2.652850449085235596e-01,-3.249258548021316528e-02,-9.123761206865310669e-03,8.456856757402420044e-02,-1.448749303817749023e-01,-1.304811984300613403e-01,-7.671000063419342041e-02,-2.048358023166656494e-01,-7.777826488018035889e-02,-1.782019734382629395e-01,-2.188071608543395996e-01,3.646891117095947266e-01,6.277392804622650146e-02,-3.080390393733978271e-01,2.013630419969558716e-01,2.638911642134189606e-02,-1.613059639930725098e-01,-1.927662342786788940e-01,6.266587972640991211e-02,9.830718487501144409e-02,3.260029554367065430e-01,2.985177934169769287e-01,-2.109578251838684082e-02,3.306875526905059814e-01,2.451888322830200195e-01,-1.562913358211517334e-01,-9.400004893541336060e-02,2.412136942148208618e-01,2.381375283002853394e-01,6.387840211391448975e-02,-8.276539295911788940e-02,2.024997919797897339e-01,5.479119345545768738e-02,-7.278019189834594727e-02,1.059009358286857605e-01,6.565111875534057617e-02,-1.814284026622772217e-01,-2.107019722461700439e-01,7.599575817584991455e-02,7.404346466064453125e-01,1.146520860493183136e-02,1.151468455791473389e-01,4.144260883331298828e-01,6.321316212415695190e-02,1.082770824432373047e-01,2.225089967250823975e-01,1.225667968392372131e-01,4.313068836927413940e-02,3.651197552680969238e-01,3.415951132774353027e-01,2.041612416505813599e-01,1.502190083265304565e-01,1.558277159929275513e-01,-5.615691840648651123e-02,7.849019765853881836e-02,1.652370244264602661e-01,1.685498654842376709e-01,1.663354486227035522e-01,1.172550097107887268e-01,-3.567463755607604980e-01,-1.785966455936431885e-01,1.646006256341934204e-01,2.282710373401641846e-01,3.189890086650848389e-01,1.294556260108947754e-01,2.434740029275417328e-02,6.899758428335189819e-02,2.606562376022338867e-01,2.105043083429336548e-01,5.478163063526153564e-02,1.555923670530319214e-01,1.560562998056411743e-01,2.817011773586273193e-01,4.873501956462860107e-01,2.853552438318729401e-02,2.059330493211746216e-01,3.316046297550201416e-01,4.026203751564025879e-01,3.144678473472595215e-01,1.391220092773437500e-01,7.379796355962753296e-02,-1.016740873456001282e-01,-2.339026704430580139e-02,-1.500721275806427002e-01,-2.640038430690765381e-01,-1.602226644754409790e-01,-1.409451812505722046e-01,-2.795057892799377441e-01,9.905259124934673309e-03,3.682970106601715088e-01,2.159683853387832642e-01,3.475093245506286621e-01,2.412563115358352661e-01,6.284971535205841064e-02,-1.777710616588592529e-01,-7.794333994388580322e-02,2.064111828804016113e-01,2.966992091387510300e-03,-3.473739922046661377e-01,3.054102659225463867e-01,4.887676239013671875e-01,4.462517797946929932e-01,1.980056613683700562e-01,2.370619215071201324e-02,3.924700617790222168e-01,1.953911781311035156e-01,2.739323377609252930e-01,1.451485157012939453e-01,1.063841879367828369e-01,-2.186672836542129517e-01,-2.145107388496398926e-01,-2.208570539951324463e-01,-2.137776762247085571e-01,-3.648867905139923096e-01,-1.900366879999637604e-02,1.940465271472930908e-01,4.527530074119567871e-01,6.274381279945373535e-01,4.644467830657958984e-01,4.141643643379211426e-01,3.592776879668235779e-02,-1.620784103870391846e-01,-1.736385524272918701e-01,2.729466259479522705e-01,3.850076794624328613e-01,6.401252746582031250e-02,3.570224717259407043e-02,2.361229807138442993e-01,1.117974668741226196e-01,4.061187505722045898e-01,2.736395299434661865e-01,-7.073622941970825195e-02,-2.320241332054138184e-01,-2.741505801677703857e-01,-1.735691428184509277e-01,-6.598535925149917603e-03,-2.386785745620727539e-01,-3.886129856109619141e-01,-4.988260269165039062e-01,-1.596557796001434326e-01,3.560977429151535034e-02,2.470077425241470337e-01,4.380944371223449707e-01,5.035954117774963379e-01,5.115662813186645508e-01,5.242604613304138184e-01,3.086761534214019775e-01,2.622571587562561035e-01,1.615505963563919067e-01,-4.562507271766662598e-01,-4.016052186489105225e-01,-2.563799172639846802e-02,4.295176565647125244e-01,-1.423491537570953369e-01,3.700237022712826729e-03,2.855773270130157471e-01,9.875228255987167358e-02,2.491309791803359985e-01,-1.155849471688270569e-01,-1.848721504211425781e-02,-1.453064382076263428e-01,-5.876618623733520508e-02,-6.817458570003509521e-02,-9.452185034751892090e-02,-2.141219377517700195e-01,-4.077385067939758301e-01,-2.834497988224029541e-01,1.267593260854482651e-02,6.050082668662071228e-02,4.131396412849426270e-01,4.495466351509094238e-01,4.262746870517730713e-01,5.694316029548645020e-01,2.865069508552551270e-01,4.440287053585052490e-01,4.119944944977760315e-02,-1.105076000094413757e-01,-2.890966534614562988e-01,1.591465063393115997e-02,-2.308374643325805664e-02,4.320725798606872559e-02,-8.206232637166976929e-02,3.437227904796600342e-01,3.813366591930389404e-01,2.034342437982559204e-01,1.081005949527025223e-02,-8.668594807386398315e-02,-2.971029877662658691e-01,-1.565951481461524963e-02,-2.149411290884017944e-01,-7.398701459169387817e-02,-2.817120030522346497e-02,-2.114607952535152435e-02,-6.311158090829849243e-02,2.498172223567962646e-01,2.116668820381164551e-01,1.632637530565261841e-01,2.032623738050460815e-01,2.729530632495880127e-01,6.864038109779357910e-02,1.217526122927665710e-01,1.286701112985610962e-01,-1.417352468706667423e-03,-6.271386891603469849e-02,-1.803759038448333740e-01,-2.958134710788726807e-01,2.925318852066993713e-02,-1.986979842185974121e-01,-2.582023479044437408e-02,-6.267771869897842407e-02,1.649238020181655884e-01,-2.386914193630218506e-01,5.050484836101531982e-02,-1.242981776595115662e-01,-2.401827871799468994e-01,-2.863318324089050293e-01,-2.047272920608520508e-01,-3.277323544025421143e-01,-9.217151254415512085e-02,-1.421282142400741577e-01,-7.172275334596633911e-02,1.881053596735000610e-01,5.048158168792724609e-01,4.933682680130004883e-01,1.967608481645584106e-01,1.028896942734718323e-01,-7.806319044902920723e-04,-5.319353938102722168e-02,5.892330408096313477e-02,1.935547143220901489e-01,6.756851077079772949e-02,2.230752259492874146e-01,-2.718258500099182129e-01,-1.589408516883850098e-01,2.630439102649688721e-01,-5.988677218556404114e-02,4.192362725734710693e-02,8.958347886800765991e-02,2.391930818557739258e-01,1.039808616042137146e-01,1.667266637086868286e-01,2.454022467136383057e-01,-2.349116653203964233e-01,-1.303919255733489990e-01,-1.766532063484191895e-01,-1.877293884754180908e-01,-2.647728919982910156e-01,-1.153916716575622559e-01,-1.626802533864974976e-01,-1.760739088058471680e-02,2.785552442073822021e-01,3.094291985034942627e-01,2.041315734386444092e-01,2.181345783174037933e-02,-3.486661240458488464e-02,2.949466230347752571e-03,-2.641905099153518677e-02,-2.541593648493289948e-02,-1.551862806081771851e-03,1.133753061294555664e-01,-4.434712603688240051e-02,-4.617223143577575684e-02,-1.674025058746337891e-01,-4.621179401874542236e-01,-2.163390964269638062e-01,3.230030089616775513e-02,1.254504472017288208e-01,1.565111130475997925e-01,2.586155533790588379e-01,1.224840953946113586e-01,-1.921249032020568848e-01,-4.523581862449645996e-01,-1.524132192134857178e-01,-1.937340945005416870e-01,-3.672399222850799561e-01,-1.032714769244194031e-01,1.543837636709213257e-01,2.319664806127548218e-01,3.616593182086944580e-01,2.460046559572219849e-01,9.221249073743820190e-02,1.028168201446533203e-01,2.295948565006256104e-01,-4.024136438965797424e-02,9.332198649644851685e-03,-1.619264781475067139e-01,-1.343646496534347534e-01,-4.853483662009239197e-02,-1.310753077268600464e-01,-2.304452210664749146e-01,3.503807783126831055e-01,1.891822665929794312e-01,-3.577689826488494873e-01,2.077427357435226440e-01,-1.636315020732581615e-03,4.397950470447540283e-01,1.331826001405715942e-01,8.446364849805831909e-02,-2.246206700801849365e-01,-1.311605125665664673e-01,-2.571082413196563721e-01,-3.504452407360076904e-01,-4.665517210960388184e-01,-4.687075316905975342e-02,1.788231432437896729e-01,3.811827600002288818e-01,3.747259676456451416e-01,5.603311583399772644e-02,1.816194206476211548e-01,2.823834866285324097e-02,3.167834281921386719e-01,1.135922968387603760e-01,-7.273723836988210678e-03,-1.173047348856925964e-01,-2.158405631780624390e-01,-1.070208773016929626e-01,-4.485588967800140381e-01,-4.798360466957092285e-01,-3.588891774415969849e-02,3.086137175559997559e-01,-2.708915770053863525e-01,-5.403502285480499268e-02,1.676422804594039917e-01,2.260804362595081329e-02,-4.642628133296966553e-01,6.801576819270849228e-03,8.275751024484634399e-02,-2.677778154611587524e-02,-1.086799204349517822e-01,-2.642501294612884521e-01,-3.126076459884643555e-01,-2.196265161037445068e-01,2.248344570398330688e-02,2.339436560869216919e-01,-7.795458287000656128e-02,6.187558919191360474e-02,1.785673573613166809e-02,4.796458408236503601e-02,6.918130815029144287e-02,-9.768413007259368896e-02,1.824852894060313702e-03,-2.366425246000289917e-01,-1.510798931121826172e-01,-1.922106295824050903e-01,-4.307410717010498047e-01,-4.386530816555023193e-01,-2.235850691795349121e-01,-5.139518901705741882e-02,-2.429146021604537964e-01,-9.338833391666412354e-03,6.880567222833633423e-02,-2.934532463550567627e-01,-2.905848920345306396e-01,-4.383766651153564453e-02,-1.682444065809249878e-01,-1.535827517509460449e-01,1.197333708405494690e-01,-5.414573848247528076e-02,-1.201691254973411560e-01,-1.458669900894165039e-01,-9.597829729318618774e-02,-2.029374241828918457e-02,-9.030763804912567139e-02,1.610992699861526489e-01,-4.605853185057640076e-02,-5.437557119876146317e-03,-8.294278383255004883e-02,-2.089195400476455688e-01,-3.063921630382537842e-01,-2.725054621696472168e-01,-2.683785557746887207e-01,-7.163758575916290283e-02,-3.569451570510864258e-01,-3.916624784469604492e-01,-4.641506075859069824e-02,-2.413805387914180756e-02,-6.173341348767280579e-02,-4.471755772829055786e-02,4.811458289623260498e-03,-1.741164624691009521e-01,-1.740122735500335693e-01,-5.457232519984245300e-02,-1.907263398170471191e-01,-3.449890390038490295e-02,2.102017030119895935e-02,6.821982562541961670e-03,-7.296877354383468628e-02,-7.898844033479690552e-02,-7.125813513994216919e-02,9.110016748309135437e-03,1.869548559188842773e-01,2.535120248794555664e-01,-1.916039735078811646e-01,-2.055600658059120178e-02,-2.120457887649536133e-01,-1.384975016117095947e-01,-1.968426257371902466e-01,-1.899773031473159790e-01,-1.659316718578338623e-01,-1.423054467886686325e-02,-4.081626832485198975e-01,-3.819869160652160645e-01,-2.320018857717514038e-01,-4.507385194301605225e-01,-7.604842633008956909e-02,-5.791338905692100525e-02,-6.604281812906265259e-02,-1.949690133333206177e-01,-3.118856847286224365e-01,1.141435056924819946e-01,1.348798722028732300e-01,-1.941237896680831909e-01,-2.303212322294712067e-02,6.427391618490219116e-02,-8.881356567144393921e-02,5.111885257065296173e-03,-1.977557986974716187e-01,-4.622569307684898376e-02,-1.469387114048004150e-01,-6.218420341610908508e-02,-1.288643106818199158e-02,-1.067637056112289429e-01,-6.656869500875473022e-02,-1.983867734670639038e-01,4.286269843578338623e-02,-1.050413484335877001e-04,-1.611846685409545898e-01,-6.761401146650314331e-02,-2.574062943458557129e-01,-2.935595810413360596e-01,-1.876810938119888306e-01,-3.448039591312408447e-01,-1.783395558595657349e-02,7.473210245370864868e-02,-4.791734740138053894e-02,2.087002843618392944e-01,-3.726878464221954346e-01,-3.228792548179626465e-01,-5.526113673113286495e-04,-1.490575261414051056e-02,-2.084831744432449341e-01,-1.025883704423904419e-01,-3.980322778224945068e-01,-3.116111159324645996e-01,-4.652656242251396179e-02,-1.940269768238067627e-01,-1.614978611469268799e-01,-4.327013343572616577e-02,-3.457451984286308289e-02,2.749119885265827179e-03,-7.232701778411865234e-02,9.323852509260177612e-02,2.062772214412689209e-01,6.009167432785034180e-02,-1.696068495512008667e-01,1.344760209321975708e-01,-6.447361409664154053e-02,-6.178216636180877686e-02,-1.521161049604415894e-01,-2.657315731048583984e-01,8.054698258638381958e-02,3.841008245944976807e-02,-5.121837556362152100e-02,3.348255902528762817e-02,2.315824106335639954e-02,1.548350900411605835e-01,1.924768239259719849e-01,1.810772716999053955e-01,-5.133002996444702148e-02,-1.314648613333702087e-02,-3.412901610136032104e-02,-2.242899984121322632e-01,-8.688281476497650146e-02,-7.847473025321960449e-02,-4.527732357382774353e-02,-5.388363078236579895e-02,8.340913802385330200e-02,2.188091725111007690e-01,4.761822894215583801e-02,-1.340708434581756592e-01,5.843923240900039673e-02,1.470494121313095093e-01,-1.179254278540611267e-01,-1.243981439620256424e-02,1.088576912879943848e-01,-2.935976088047027588e-01,-5.159166455268859863e-01,-2.923347055912017822e-01,-6.317947804927825928e-02,-3.412361070513725281e-02,3.562186658382415771e-02,-2.160612866282463074e-02,-2.655004262924194336e-01,7.168935239315032959e-02,2.200198918581008911e-01,2.759621143341064453e-01,2.850775122642517090e-01,2.483189702033996582e-01,5.600637942552566528e-02,1.665167659521102905e-01,-1.547667980194091797e-01,2.232259809970855713e-01,4.050088580697774887e-03,4.902529716491699219e-02,-2.571003884077072144e-02,1.260974854230880737e-01,-2.117190957069396973e-01,-8.538082987070083618e-02,9.489795565605163574e-02,-1.739881634712219238e-01,-2.446011602878570557e-01,-2.545318603515625000e-01,3.488413244485855103e-02,2.854592725634574890e-02,-1.410981714725494385e-01,-2.354960292577743530e-01,-6.527093797922134399e-02,-1.265042275190353394e-02,-1.272862404584884644e-02,3.988970816135406494e-02,1.383614242076873779e-01,-2.512222230434417725e-01,-3.190863430500030518e-01,-5.484309792518615723e-02,5.306491255760192871e-01,3.119674026966094971e-01,6.159205455332994461e-03,3.564321398735046387e-01,-7.431763689965009689e-03,6.223544850945472717e-02,1.619816422462463379e-01,2.088968008756637573e-01,-1.300442069768905640e-01,-7.120944559574127197e-02,3.814785778522491455e-01,5.248546600341796875e-01,4.132595956325531006e-01,3.656462430953979492e-01,3.501272201538085938e-01,3.479854390025138855e-02,1.023400053381919861e-01,-7.703901827335357666e-02,7.266196608543395996e-02,-6.852803379297256470e-02,-6.530740857124328613e-02,6.321788579225540161e-02,-1.964434608817100525e-02,6.262274831533432007e-02,-2.745572477579116821e-02,4.902498051524162292e-02,1.165156662464141846e-01,1.428269296884536743e-01,1.274495571851730347e-01,6.796290725469589233e-02,1.490463614463806152e-01,1.847277283668518066e-01,2.327564060688018799e-01,2.723741531372070312e-01,2.907382547855377197e-01,4.316393733024597168e-01,1.053796485066413879e-01,3.554258346557617188e-01,7.316968441009521484e-01,1.840486824512481689e-01,-7.635078579187393188e-02,1.337515711784362793e-01,2.218156009912490845e-01,-5.095205083489418030e-02,3.148193284869194031e-02,-3.243781253695487976e-02,4.011622071266174316e-02,3.510489314794540405e-02,6.607248634099960327e-02
